Storetype,Lang,Q2a,Q2b,Q3a,Q3b,Q3c,Q3d,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q4i,Q4j,Q5,Q6,Q7,Q8a,Q8d,Q8c,Q8e,Q8b,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
1,1,5,5,5,5,4,4,2,4,2,2,2,2,2,2,1,2,4,1,1,3,3,3,4,2,2,4,1,2,2,2,4,84335
1,1,4,2,4,4,4,4,4,4,4,4,5,2,4,4,4,2,4,1,1,1,3,1,3,1,2,4,1,1,2,5,3,84333
1,1,4,,6,6,4,4,5,4,4,4,5,5,5,4,4,5,4,1,1,1,3,1,3,1,1,5,1,2,1,2,2,84318
1,1,4,1,5,4,2,1,5,1,2,3,3,5,5,5,5,3,4,1,1,4,4,1,4,4,1,5,1,2,2,3,4,84335
1,1,3,3,5,3,3,3,4,3,3,4,4,3,3,4,4,4,4,1,1,2,2,1,4,4,1,5,1,2,1,4,1,84335
1,1,4,2,4,6,5,5,5,5,5,5,5,4,5,5,4,4,4,1,1,2,3,2,4,3,2,4,,2,2,3,4,84335
1,1,3,1,5,6,6,6,5,3,5,5,5,5,5,5,5,5,4,1,1,1,2,2,4,2,1,4,1,1,2,2,4,84335
1,1,2,2,5,6,6,6,4,2,2,3,3,3,5,4,2,1,4,1,1,2,2,2,2,2,1,4,1,2,2,4,4,84335
1,1,3,3,5,6,6,6,3,1,1,3,1,2,2,2,2,3,4,1,1,2,3,1,3,2,2,5,1,1,1,2,3,84335
1,1,4,4,4,5,4,4,4,4,5,4,4,4,5,4,5,5,4,1,1,1,2,1,2,3,1,4,1,2,1,2,3,84335
1,1,2,2,4,4,5,5,3,2,4,5,5,5,5,5,5,5,4,1,1,1,4,3,4,2,1,4,2,2,1,1,1,84318
1,1,2,4,5,6,4,6,4,2,3,4,3,3,4,4,3,4,4,1,1,4,2,1,4,3,1,5,1,2,1,5,3,84335
1,1,2,1,4,6,4,3,5,1,4,4,4,5,4,2,3,2,4,1,1,3,3,3,1,4,1,5,1,1,2,1,2,84318
1,1,3,3,4,3,3,3,5,3,5,4,2,2,2,3,2,2,4,1,5,2,2,1,1,3,2,4,1,2,1,2,2,84335
1,1,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,2,2,1,3,1,1,2,5,2,84335
1,1,5,5,5,5,5,5,4,4,4,5,4,5,4,5,4,4,4,1,1,3,3,2,3,3,1,4,1,2,1,5,2,84335
1,1,3,,2,2,2,2,5,4,5,4,4,4,4,4,4,4,4,1,1,3,3,3,1,3,1,2,1,2,1,1,2,84335
1,1,1,1,4,3,5,5,5,2,2,2,3,5,4,4,4,3,4,1,1,2,4,3,4,2,1,5,1,2,1,3,3,84341
1,1,2,2,2,3,2,2,4,3,4,5,4,5,5,5,5,4,4,1,1,1,4,2,4,2,2,3,1,1,1,2,3,84333
1,1,2,2,5,6,4,6,4,4,4,3,3,4,4,4,3,3,4,1,1,2,4,4,4,2,1,5,1,1,1,2,3,84318
1,1,2,2,4,6,5,4,4,3,4,3,3,4,4,4,3,4,4,1,2,3,4,1,2,4,1,4,2,1,1,1,2,84321
1,1,2,2,4,4,6,6,4,2,3,1,5,4,4,4,4,1,4,1,1,1,1,1,3,1,1,5,1,2,1,5,1,84335
1,1,5,3,5,3,5,5,1,3,1,2,2,2,2,3,3,2,4,1,1,1,4,2,4,3,1,5,1,2,1,2,2,84335
1,1,1,1,4,3,2,2,5,1,3,2,5,1,5,5,5,5,4,1,1,1,3,2,2,1,2,5,1,2,2,4,3,84067
1,1,3,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,3,2,4,3,1,4,1,2,1,2,2,84318
1,1,2,2,4,3,4,4,5,3,4,4,4,4,4,4,4,4,4,1,1,4,3,3,3,4,1,4,1,2,1,3,2,84339
1,1,4,2,5,4,4,4,5,3,3,5,5,5,5,5,4,4,4,1,1,3,3,2,4,3,1,5,1,2,1,4,2,84318
1,1,4,3,5,5,5,5,4,4,4,2,3,4,4,4,3,2,4,1,1,3,4,3,4,3,2,5,1,1,2,2,4,84320
1,1,4,2,4,3,4,4,4,2,3,5,3,4,5,4,3,3,4,1,1,3,3,2,4,3,1,4,1,1,2,4,3,84333
1,1,4,3,2,6,6,3,5,4,2,4,4,5,3,3,2,5,4,1,1,2,2,3,2,2,2,4,2,2,1,1,2,84335
1,1,2,1,5,2,2,1,5,4,5,4,4,5,5,5,5,5,4,1,1,3,3,3,4,2,2,4,1,1,1,5,4,84335
1,1,3,2,5,5,5,4,4,3,3,2,4,4,4,2,3,3,3,1,1,2,4,3,4,2,1,4,1,2,2,2,3,84335
1,1,4,2,4,2,4,4,3,5,4,4,4,5,5,5,4,4,3,1,1,2,4,3,3,2,1,4,1,1,1,1,2,84333
1,1,2,2,4,6,4,3,4,2,3,3,3,4,3,4,3,3,3,1,1,1,4,1,3,3,1,4,2,2,1,1,1,84335
1,1,2,,,,,,3,2,3,3,2,3,3,3,3,3,3,1,1,2,3,,2,2,1,3,1,2,2,5,1,84335
1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,1,1,1,2,1,4,2,1,1,1,2,2,5,1,84318
1,1,4,4,5,5,5,5,3,2,2,2,2,3,3,4,3,2,3,1,1,2,3,2,4,4,1,5,1,1,2,3,4,84335
1,1,4,4,5,4,4,4,3,3,2,3,3,4,4,4,4,4,3,1,1,4,4,4,4,4,1,4,1,1,1,1,1,84339
1,1,3,3,3,3,3,3,4,3,4,2,3,1,5,2,4,1,3,1,1,1,3,1,4,1,1,3,1,1,2,3,4,84335
1,1,2,3,4,3,2,2,5,3,4,5,5,3,4,5,3,2,3,1,1,1,4,3,2,1,1,4,2,2,1,1,2,84335
1,1,3,2,5,3,2,2,5,4,5,5,5,5,5,5,5,5,3,2,,2,4,2,2,2,1,5,2,1,1,1,2,84341
1,1,2,2,5,5,4,2,3,3,2,4,3,4,4,4,4,2,3,1,1,2,3,3,4,3,2,5,1,1,1,4,4,84335
1,1,5,3,6,6,6,6,5,3,5,4,4,5,5,4,4,4,3,1,1,2,3,2,4,2,1,5,1,1,1,4,2,84335
1,1,1,1,3,3,5,2,5,3,4,3,5,4,4,5,5,5,3,1,1,2,3,2,4,2,1,4,1,2,1,2,2,84335
1,1,4,3,5,6,4,4,4,2,4,4,4,4,4,4,4,4,3,1,1,3,3,4,4,3,2,4,2,2,1,3,2,84335
1,1,2,2,4,4,3,3,5,4,4,4,3,5,5,4,4,5,3,1,1,2,3,2,3,2,2,4,1,2,2,5,2,84335
1,1,4,2,5,6,3,3,5,2,3,4,2,5,5,5,5,4,3,1,1,3,3,3,4,3,1,4,1,2,1,2,3,84318
1,1,2,1,4,6,3,4,3,1,3,4,3,5,4,5,5,4,3,1,1,3,4,2,4,3,1,3,1,2,1,1,2,84335
1,1,1,1,5,3,3,3,5,5,5,5,5,5,5,5,3,5,3,1,1,,,,,,1,4,1,2,1,5,1,84335
1,1,3,2,5,4,4,4,4,3,3,4,3,5,5,5,4,2,3,1,1,2,3,2,3,3,1,5,1,1,1,3,3,84335
1,1,3,,4,4,4,4,4,3,2,2,2,2,5,5,5,3,3,1,1,,3,,4,,1,3,1,1,1,3,2,84327
1,1,3,3,3,2,3,2,5,3,4,4,4,4,4,1,4,4,3,1,1,2,4,3,4,3,1,3,2,2,1,2,3,84335
1,1,3,2,5,2,3,1,4,2,4,4,4,3,4,4,4,4,3,2,,3,4,,2,2,2,5,2,1,2,1,2,84321
1,1,1,1,5,5,5,5,5,5,2,2,3,4,4,4,,4,3,1,1,4,4,3,4,3,1,5,1,2,1,2,4,84335
1,1,2,1,4,5,6,6,4,2,4,4,3,5,5,3,4,3,3,1,1,1,3,1,3,1,2,4,1,2,1,5,2,
1,1,2,4,3,3,5,3,4,2,5,5,5,2,4,5,5,1,3,1,1,3,3,2,4,4,2,5,2,2,2,2,2,84333
1,1,2,2,5,5,4,2,5,2,3,4,4,5,4,5,4,3,3,1,1,3,4,4,4,4,2,4,1,1,2,3,3,84335
1,1,4,2,5,6,4,6,4,3,2,2,3,1,3,2,3,2,3,1,1,3,4,3,4,3,2,5,1,2,1,2,3,84335
1,1,1,1,3,5,5,2,5,1,5,5,5,5,5,5,5,5,3,1,1,3,3,1,4,1,1,3,1,2,1,3,,84335
1,1,2,2,4,6,5,4,3,2,2,3,3,5,4,5,5,4,3,1,1,4,4,4,3,3,1,4,1,1,1,1,1,84341
1,1,3,3,4,5,3,4,3,3,3,2,2,4,4,4,4,4,3,1,4,2,4,3,1,3,1,4,2,1,2,2,1,84335
1,1,1,1,2,3,5,5,5,2,3,4,2,3,2,2,1,1,3,1,1,,4,2,4,4,1,,1,2,1,3,2,84327
1,1,2,1,5,3,4,4,5,3,3,5,3,5,5,5,5,5,3,1,1,2,3,3,4,2,1,4,1,2,1,1,2,84333
1,1,2,2,5,5,5,5,3,3,2,2,3,4,5,4,4,1,3,1,1,2,2,2,4,4,1,5,1,1,2,5,,
1,1,2,2,5,4,4,3,5,3,4,1,4,4,3,3,2,5,3,1,1,2,4,2,3,3,1,5,1,1,2,3,4,84335
1,1,2,3,5,4,4,3,4,4,4,3,3,4,4,3,3,3,3,1,1,3,4,3,4,2,2,5,1,1,1,2,3,84335
1,1,4,4,4,4,5,5,3,2,2,2,3,5,5,5,3,2,3,1,1,2,4,2,4,3,2,4,1,2,1,3,2,84335
1,1,2,1,5,6,4,6,5,3,5,5,4,4,3,5,4,2,3,1,1,2,3,2,4,2,1,5,2,2,1,3,2,84335
1,1,4,4,5,4,5,1,4,4,3,1,2,4,4,4,2,3,3,1,2,2,4,4,4,2,2,5,2,1,1,1,3,84335
1,1,1,1,4,3,2,2,5,4,4,5,4,5,4,5,4,5,2,1,1,3,2,1,,,1,5,2,2,1,4,2,84333
1,1,1,1,4,3,5,4,4,1,3,4,3,2,5,5,3,3,2,1,1,1,1,1,3,2,2,4,1,1,2,4,1,84333
1,1,3,,3,,,,1,,,,,,,,,,2,2,,,,,1,,1,5,1,2,,,,
1,1,3,2,4,2,2,2,5,4,4,3,3,3,3,4,4,4,2,1,2,2,2,4,3,2,1,5,2,1,2,1,2,84335
1,1,3,2,2,4,4,4,2,1,2,2,3,4,4,5,3,2,2,1,2,1,2,1,1,1,1,4,2,2,1,1,2,84333
1,1,3,3,5,4,5,5,4,3,2,3,2,3,4,4,5,4,2,1,1,1,4,2,3,2,1,5,1,1,1,1,2,84318
1,1,2,2,5,5,5,4,4,4,3,4,4,5,4,4,3,4,2,1,1,3,4,4,4,3,2,5,1,2,1,2,4,84341
1,1,2,2,5,5,4,6,4,1,4,4,1,2,3,4,3,2,2,1,1,1,4,1,4,1,1,5,1,2,1,1,3,84333
1,1,4,2,4,3,2,2,1,1,1,1,5,1,3,5,5,1,2,1,1,1,1,1,1,1,1,4,1,1,2,5,1,84333
1,1,2,2,4,6,3,3,3,4,3,4,3,4,4,4,3,1,2,1,2,1,3,1,2,3,2,3,2,1,2,2,3,84302
1,1,3,2,4,4,4,4,4,4,5,4,4,4,4,4,4,4,2,1,1,4,3,3,3,2,2,4,1,1,1,3,3,84320
1,1,3,2,5,3,3,3,4,3,4,4,4,4,4,4,4,4,2,1,1,2,3,2,3,2,1,4,2,2,2,1,2,84318
1,1,4,3,4,6,6,6,3,2,3,4,2,4,3,4,3,2,2,1,1,2,4,2,3,2,,,,,1,1,2,84333
1,1,2,2,3,3,2,2,3,1,4,4,4,4,4,4,4,4,2,1,1,3,4,4,3,3,1,4,1,2,2,1,2,84335
1,1,3,3,5,6,6,5,1,1,1,1,1,1,1,1,5,4,1,1,1,2,3,2,3,2,2,2,2,2,2,1,2,84341
1,1,3,3,5,6,6,6,5,5,5,5,3,3,5,5,5,3,1,1,1,1,1,1,4,1,2,3,1,2,1,5,2,84318
1,1,3,3,4,4,4,4,3,3,3,4,3,3,4,5,1,1,1,2,,3,4,2,2,3,1,5,2,2,2,1,2,84321
1,1,3,3,6,6,6,6,3,4,3,3,3,3,3,3,3,3,1,1,,2,3,2,2,1,1,4,,2,1,2,1,84335
1,1,5,5,5,5,6,6,2,1,1,2,2,5,4,3,4,1,1,1,1,1,2,1,4,1,2,5,1,1,1,4,4,84335
1,1,5,1,2,6,6,6,5,3,4,5,3,5,5,4,4,3,1,1,2,1,3,1,4,1,2,3,2,2,1,3,3,84335
1,1,3,4,5,4,5,4,4,2,3,3,3,4,4,4,4,3,1,1,1,2,3,3,3,1,1,4,1,2,1,5,3,84335
1,1,4,2,5,5,5,5,3,2,4,2,4,1,5,5,5,3,1,1,1,1,1,4,1,1,1,3,2,2,2,1,2,84333
1,1,3,3,4,4,4,4,3,2,2,3,3,2,3,2,2,2,1,1,1,1,2,1,2,1,1,4,1,1,,,,
1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,,3,4,1,4,3,1,4,1,1,2,2,3,84312
1,1,3,,5,5,5,4,2,2,2,3,2,2,2,2,2,2,1,1,1,,,,4,3,2,5,1,1,1,5,2,
1,1,4,2,5,6,4,6,5,1,1,3,3,5,5,5,5,3,1,1,3,1,3,1,4,1,2,5,2,1,1,2,2,84335
1,1,4,2,5,5,5,5,5,2,3,5,5,5,5,5,5,5,1,1,3,1,4,1,1,1,1,5,2,2,1,1,3,84403
1,1,1,1,2,2,2,2,5,2,5,4,5,5,5,5,5,3,1,1,1,1,1,1,4,1,2,5,1,2,1,5,2,84333
1,1,2,2,5,3,4,4,3,3,2,3,3,5,4,4,2,3,1,1,1,3,3,3,4,1,1,5,1,2,1,3,2,84335
1,1,1,1,5,6,5,6,5,4,4,4,5,5,5,5,4,5,1,1,1,1,3,,4,1,1,5,1,2,1,5,3,84335
1,1,4,3,5,4,3,3,3,4,4,2,3,4,5,3,3,4,1,1,1,3,3,1,3,1,1,4,1,2,1,1,3,84040
1,1,4,4,5,3,5,5,2,5,2,2,3,4,4,3,2,2,1,1,2,1,2,1,1,1,1,4,2,2,1,1,2,84335
1,1,3,2,5,3,5,5,4,2,3,4,1,5,5,5,4,4,1,1,1,2,1,3,2,1,2,3,2,2,2,1,1,84335
1,1,3,3,5,5,5,5,2,2,2,4,2,2,4,5,4,2,1,1,2,2,3,3,2,2,1,4,2,1,2,1,2,84321
1,1,3,3,5,5,5,5,3,1,2,4,2,5,4,3,3,3,1,1,1,3,3,2,2,3,2,5,1,1,1,1,2,84335
1,1,4,4,5,4,3,3,3,2,3,4,3,4,4,5,4,3,1,1,1,3,3,2,3,3,1,4,2,1,2,1,3,84320
1,1,4,3,4,6,3,3,4,2,3,2,2,5,4,4,4,3,1,1,1,2,3,3,2,2,2,4,1,2,2,1,1,84335
1,1,4,2,5,6,5,6,5,3,4,5,4,5,5,5,5,4,1,1,1,2,4,2,4,2,1,5,1,2,1,3,3,84318
1,1,1,2,2,3,2,2,3,5,2,3,3,3,4,2,2,4,1,1,2,1,4,2,3,3,1,4,2,1,1,1,2,84335
1,1,2,1,5,6,5,4,5,3,4,4,4,5,5,5,5,5,1,1,3,1,1,1,4,1,1,5,1,2,1,5,1,84335
1,1,1,1,3,5,6,4,3,2,4,3,2,5,5,5,5,5,1,1,4,1,2,1,1,1,1,5,1,2,2,1,2,84335
1,1,3,2,5,5,1,1,3,3,2,2,2,3,4,4,4,3,1,1,1,2,4,4,3,4,1,4,1,,2,3,3,84335
1,1,4,4,4,4,4,4,3,4,3,3,3,4,4,3,3,2,1,1,1,3,4,4,2,1,2,5,2,1,2,3,3,84333
1,1,2,1,5,,5,5,5,2,5,5,5,3,4,5,2,1,,1,1,2,4,2,4,3,2,5,1,1,1,5,2,84333
1,1,4,2,5,3,4,1,5,4,3,5,3,5,5,4,3,3,,1,1,2,3,2,3,1,1,5,1,1,2,5,1,84333
1,1,,,5,5,5,5,5,3,4,5,5,3,5,5,3,5,,1,1,1,4,1,4,4,2,4,1,2,2,4,4,84341
1,1,4,2,5,4,4,4,4,3,2,3,4,3,4,3,3,3,,,,,,,,,,,,,,,,
1,1,,,5,,,,4,1,1,1,3,2,3,4,2,1,,1,1,3,4,1,4,3,1,4,1,1,2,5,4,84320
1,1,2,2,,2,2,2,5,4,,4,4,4,4,4,4,4,,1,1,,,,4,,1,,,,,,,
1,1,3,3,4,4,4,3,5,2,2,3,3,5,3,,3,3,5,1,1,2,3,2,3,2,1,3,1,2,2,4,2,84332
1,1,5,2,5,4,4,4,5,3,3,3,4,4,5,4,4,4,5,1,2,3,4,2,3,3,1,4,2,1,2,2,4,84321
1,1,,,5,6,5,5,1,1,1,1,1,3,3,4,4,1,5,1,1,4,4,4,4,1,1,5,1,1,1,4,3,84335
1,1,,,3,2,1,1,5,2,5,3,5,5,5,5,5,4,5,2,,1,3,1,3,4,,3,1,1,2,5,3,
1,1,3,4,5,6,5,6,5,1,3,3,3,1,2,1,2,1,5,1,1,1,1,1,4,1,2,5,1,2,2,5,3,84341
1,1,4,4,5,6,5,5,2,4,3,2,3,5,4,3,2,2,5,1,2,3,4,3,3,3,1,4,2,1,2,1,3,84321
1,1,2,1,5,3,3,3,4,3,4,4,4,4,4,4,4,4,5,1,1,1,4,2,3,3,1,4,1,1,1,1,4,84333
1,1,5,3,5,6,6,6,5,2,5,5,4,5,4,4,2,2,5,2,,2,3,3,4,2,1,5,1,2,1,4,3,84341
1,1,2,,5,6,5,6,3,1,2,3,3,5,5,5,4,5,5,2,,1,2,1,4,1,1,5,1,2,1,5,3,84341
1,1,2,2,5,4,5,4,3,2,2,5,3,4,5,5,5,5,5,1,1,4,4,4,3,4,1,5,1,2,2,1,2,84335
1,1,2,1,5,3,1,2,5,4,3,2,5,5,4,3,1,2,5,1,1,1,3,2,4,2,2,4,1,2,2,2,2,84321
1,1,4,,5,3,2,3,4,2,2,4,3,3,3,3,3,3,5,2,,2,2,1,3,3,,5,1,2,,5,3,84341
1,1,2,2,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,1,1,3,3,3,3,3,1,5,1,2,2,5,2,84321
1,1,3,3,5,3,4,3,4,2,2,4,3,2,4,4,4,1,5,1,1,2,4,4,3,3,2,5,1,1,1,3,2,84335
1,1,3,3,5,6,6,6,5,2,3,3,4,5,4,4,3,3,5,1,1,4,4,1,4,3,1,5,1,2,2,3,4,84321
1,1,2,1,5,5,5,6,5,5,5,5,5,5,5,5,5,4,5,1,1,3,4,3,3,2,1,4,1,1,1,4,4,84339
1,1,4,3,5,3,5,6,3,2,2,3,3,4,5,4,4,1,5,1,1,2,3,3,4,3,1,5,1,1,1,5,2,84335
1,1,4,3,5,6,5,5,4,1,3,5,3,5,5,3,5,1,5,1,1,1,4,1,4,1,2,5,1,1,2,5,2,84341
1,1,5,4,5,5,4,4,4,4,4,1,5,4,4,4,1,5,5,1,1,3,4,3,4,2,1,5,1,1,1,4,2,84341
1,1,4,2,5,4,4,4,3,3,4,2,3,5,4,3,3,3,5,1,1,2,3,3,3,,2,5,1,2,2,4,4,84318
1,1,4,2,5,5,4,4,5,2,4,3,4,4,3,5,4,5,5,1,1,1,4,1,4,1,1,5,1,2,2,2,3,84341
1,1,1,1,5,4,5,4,5,3,5,5,5,5,5,5,5,5,5,1,1,2,4,3,4,3,2,4,1,2,1,4,3,84333
1,1,4,3,5,5,4,3,3,3,2,4,2,5,5,3,3,3,5,1,1,3,3,2,4,4,1,5,1,1,1,2,3,84321
1,1,4,2,5,5,4,4,5,1,4,4,3,3,5,5,3,1,5,1,1,2,4,3,4,4,1,5,1,1,1,3,2,84318
1,1,2,3,2,6,6,6,3,2,3,4,4,5,5,4,4,5,5,1,1,2,3,1,3,2,2,4,2,2,1,4,4,84318
1,1,1,1,5,6,5,4,5,3,3,3,3,5,5,5,5,5,5,1,1,1,2,1,4,1,2,4,1,2,2,4,4,84321
1,1,3,3,3,3,4,4,5,1,1,3,3,5,4,5,3,3,5,1,2,4,4,4,4,4,1,4,2,2,2,1,2,84321
1,1,4,2,5,6,4,4,3,2,4,4,2,5,5,4,3,3,5,2,,1,3,3,3,1,2,4,1,2,1,3,3,84318
1,1,3,1,2,2,2,4,5,3,5,5,5,5,5,5,5,4,5,1,1,2,4,4,4,4,2,3,1,1,1,4,4,84318
1,1,2,2,4,4,4,4,4,3,3,3,4,3,3,2,2,1,5,1,4,2,1,1,2,2,1,5,2,1,2,5,4,84318
1,1,4,1,4,4,2,2,4,2,4,4,4,4,3,1,3,4,5,1,3,2,3,2,4,3,1,5,2,1,2,1,2,84341
1,1,1,1,5,4,5,6,5,3,3,3,3,3,3,3,3,3,5,1,1,1,3,1,4,1,1,5,1,2,1,5,4,84341
1,1,5,5,5,4,5,5,1,3,2,5,4,3,5,4,4,2,5,1,3,2,3,2,4,3,2,4,2,2,2,2,2,84341
1,1,5,5,6,6,6,6,5,1,5,5,5,5,4,5,4,4,5,1,1,4,4,4,4,4,2,1,1,2,1,5,2,84319
1,1,2,3,4,3,3,3,,,,,,,,,,,5,1,3,4,4,4,2,4,1,5,2,2,1,2,3,84341
1,1,4,1,4,2,1,1,5,2,5,5,5,3,4,5,5,5,5,1,1,4,4,4,1,4,1,1,1,2,1,3,2,84341
1,1,4,4,5,4,5,4,3,2,3,4,4,1,5,3,2,1,5,1,1,3,3,4,3,4,1,4,1,1,2,2,4,84341
1,1,3,3,4,6,6,6,3,3,4,4,3,5,5,4,3,3,5,1,2,2,3,3,2,2,2,5,2,1,1,1,3,84341
1,1,1,1,4,4,5,2,,,,,,,,,,,5,1,1,1,3,1,4,1,2,4,1,2,1,5,3,84341
1,1,3,2,5,3,2,2,4,1,3,2,3,4,4,4,3,3,5,1,1,2,3,2,4,2,1,5,1,1,1,3,2,84335
1,1,1,2,5,4,5,4,2,2,4,1,3,3,4,4,2,1,5,1,1,1,4,1,4,1,1,5,1,,2,5,4,84341
1,1,2,1,5,3,2,2,5,4,3,5,5,5,3,5,5,5,5,2,,1,4,2,4,2,1,5,1,1,1,3,3,84321
1,1,1,1,3,2,2,2,5,2,5,5,5,5,4,5,3,5,5,1,3,1,3,3,1,1,2,2,2,2,1,4,4,84341
1,1,4,2,5,5,5,6,3,1,3,3,3,1,4,3,3,1,5,1,1,3,3,3,4,3,1,5,1,2,2,5,3,84341
1,1,3,3,6,6,6,6,4,5,4,4,3,3,3,3,3,3,5,1,1,2,2,2,2,2,2,3,1,2,1,4,4,84341
1,1,1,1,5,4,3,6,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,3,1,1,5,1,1,1,5,2,84320
1,1,4,3,5,6,4,4,4,2,2,4,3,5,5,3,2,2,5,1,1,1,3,1,3,1,1,4,1,2,2,2,2,84335
1,1,4,4,5,4,3,3,3,3,2,4,4,2,2,2,2,1,5,1,1,4,3,3,4,3,2,5,1,1,2,5,2,84318
1,1,4,1,5,5,4,2,5,2,3,5,3,5,4,5,5,2,5,1,1,2,4,4,4,4,2,5,1,2,1,4,3,84341
1,1,2,2,5,3,2,2,4,2,3,4,4,4,4,5,4,3,5,1,1,3,4,2,4,1,2,4,1,1,1,5,4,84321
1,1,3,2,5,4,5,5,4,3,1,2,4,4,3,4,2,4,5,1,2,2,3,2,3,2,1,5,2,2,2,1,2,84341
1,1,3,4,5,3,3,2,5,3,3,4,2,4,3,3,3,4,5,1,2,3,4,2,3,3,1,5,2,2,1,1,3,84321
1,1,3,3,5,5,5,5,4,4,,5,3,5,4,3,3,3,5,1,1,3,4,3,4,3,1,5,1,2,1,1,3,84339
1,1,2,2,5,6,3,2,5,2,4,5,2,5,5,5,5,5,5,1,3,2,3,4,4,3,2,5,2,1,1,1,2,84341
1,1,4,4,5,5,5,5,3,2,3,5,3,1,3,4,3,3,5,1,1,1,4,1,2,2,1,4,1,2,1,5,2,84321
1,1,3,2,4,4,4,6,4,2,3,3,3,4,4,3,3,2,5,1,1,2,3,2,3,2,2,5,1,2,2,3,2,84319
1,1,1,1,5,5,5,5,5,3,3,2,5,4,5,5,5,4,5,1,1,2,3,1,4,2,2,4,1,2,2,4,4,84341
1,1,2,2,5,5,5,5,4,3,3,4,5,4,4,4,4,3,5,1,1,1,1,1,1,1,2,5,1,2,2,4,2,84341
1,1,4,3,5,4,3,3,5,2,3,3,4,3,4,2,1,1,5,1,2,2,4,3,4,1,1,5,2,2,2,1,2,84321
1,1,4,2,5,5,5,5,4,2,4,4,4,2,4,3,2,1,5,1,1,1,3,1,3,4,2,4,1,1,2,4,2,84341
1,1,3,2,4,4,4,4,5,4,4,5,4,5,5,5,5,5,5,1,1,1,4,3,4,1,1,5,1,2,1,5,2,84341
1,1,5,3,5,5,6,6,1,1,1,1,1,1,1,1,1,1,5,1,1,1,3,1,3,1,1,5,1,2,2,4,3,84333
1,1,1,5,5,5,4,4,5,4,1,2,3,1,1,3,3,1,5,1,1,1,3,3,4,3,1,5,1,1,2,5,4,84339
1,1,3,2,5,4,5,5,4,2,3,3,3,3,4,3,3,3,5,1,3,2,2,1,2,2,1,4,1,2,1,4,1,84341
1,1,5,4,5,4,5,3,2,5,4,2,3,4,5,3,4,5,5,1,1,4,2,4,3,4,1,5,2,2,2,1,1,84335
1,1,4,4,4,5,5,5,2,3,3,2,3,1,3,4,1,1,5,1,1,2,4,1,4,1,1,5,1,2,1,5,2,84318
1,1,2,2,4,4,4,4,1,2,4,4,4,5,5,5,5,5,5,1,1,1,3,1,3,3,2,5,1,2,1,2,1,84321
1,1,1,1,5,5,5,5,5,4,4,4,4,4,5,5,4,4,5,1,1,3,3,3,4,1,2,5,1,1,1,4,2,84341
1,1,2,2,5,4,4,4,4,2,3,3,3,4,3,3,3,1,5,1,1,2,3,3,4,1,2,5,1,2,1,3,2,84318
1,1,5,3,5,5,5,3,3,1,3,1,1,3,1,3,3,3,5,1,1,2,4,4,4,4,2,5,1,2,2,5,3,84321
1,1,1,1,3,6,3,2,5,5,5,3,5,5,5,5,3,3,5,1,4,2,3,3,3,2,1,2,1,1,1,5,4,84321
1,1,5,5,5,5,5,4,3,3,3,2,3,5,5,4,4,1,5,1,1,3,3,2,4,4,2,5,1,1,2,4,4,84339
1,1,5,3,5,5,5,5,4,4,4,4,3,3,4,5,4,1,5,1,1,2,2,3,4,2,1,5,1,1,2,5,4,84318
1,1,5,1,5,5,5,4,4,4,4,5,3,5,5,4,5,3,5,1,1,2,4,4,3,2,1,5,1,1,1,3,3,84341
1,1,5,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,2,,4,4,4,4,4,2,5,2,1,1,1,2,84341
1,1,4,1,4,4,3,2,5,5,5,5,5,5,5,5,5,5,5,1,1,2,3,2,4,2,1,4,1,1,1,1,3,84341
1,1,1,1,3,5,5,3,3,1,1,4,1,1,5,5,5,1,5,1,1,1,4,1,4,4,1,5,1,1,2,5,2,84327
1,1,3,3,4,3,3,3,4,3,3,3,3,4,4,4,4,4,5,1,1,1,3,1,2,1,1,5,1,2,1,5,2,84341
1,1,2,4,5,5,5,5,3,2,3,5,4,3,3,3,3,3,5,1,1,1,3,1,4,1,1,4,1,1,1,5,1,84341
1,1,4,4,1,1,2,2,5,1,4,2,4,1,1,1,3,5,5,1,1,1,2,4,1,4,1,2,1,2,2,5,3,84318
1,1,3,1,5,3,5,2,5,1,3,4,2,5,4,5,5,3,5,1,1,1,1,1,4,1,1,5,1,1,1,5,2,84335
1,1,5,3,5,5,5,5,3,1,3,4,2,4,4,3,2,2,5,1,1,2,4,4,4,1,2,5,1,2,2,5,4,84341
1,1,1,1,5,5,5,5,5,4,3,3,4,5,4,5,5,4,5,1,1,3,3,1,4,3,1,5,1,2,2,5,4,84341
1,1,2,2,5,6,5,5,4,3,1,3,3,2,2,4,4,1,5,1,1,2,1,1,2,1,1,5,1,1,1,5,4,84341
